temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,pressure_msl,surface_pressure,precipitation,rain,snowfall,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,windspeed_10m,winddirection_10m,windgusts_10m,et0_fao_evapotranspiration,vapor_pressure_deficit,syr_temperature_2m,syr_relativehumidity_2m,syr_dewpoint_2m,syr_apparent_temperature,syr_pressure_msl,syr_surface_pressure,syr_precipitation,syr_rain,syr_snowfall,syr_cloudcover,syr_cloudcover_low,syr_cloudcover_mid,syr_cloudcover_high,syr_windspeed_10m,syr_winddirection_10m,syr_windgusts_10m,syr_et0_fao_evapotranspiration,syr_vapor_pressure_deficit,arrival_status,x0_UA 1036,x0_UA 1041,x0_UA 1046,x0_UA 1094,x0_UA 1185,x0_UA 1196,x0_UA 1200,x0_UA 1224,x0_UA 1240,x0_UA 1260,x0_UA 1282,x0_UA 1284,x0_UA 1409,x0_UA 1419,x0_UA 1422,x0_UA 1452,x0_UA 1453,x0_UA 1460,x0_UA 1500,x0_UA 1503,x0_UA 1532,x0_UA 1559,x0_UA 1622,x0_UA 1643,x0_UA 1664,x0_UA 1795,x0_UA 1815,x0_UA 1864,x0_UA 1874,x0_UA 1917,x0_UA 1952,x0_UA 1968,x0_UA 1995,x0_UA 1998,x0_UA 2000,x0_UA 2012,x0_UA 2027,x0_UA 2038,x0_UA 2044,x0_UA 2051,x0_UA 2103,x0_UA 2113,x0_UA 212,x0_UA 2131,x0_UA 2198,x0_UA 2238,x0_UA 2267,x0_UA 2341,x0_UA 2360,x0_UA 2375,x0_UA 2416,x0_UA 2419,x0_UA 2488,x0_UA 2615,x0_UA 2617,x0_UA 2634,x0_UA 2645,x0_UA 279,x0_UA 288,x0_UA 308,x0_UA 316,x0_UA 333,x0_UA 358,x0_UA 360,x0_UA 376,x0_UA 379,x0_UA 380,x0_UA 411,x0_UA 437,x0_UA 441,x0_UA 451,x0_UA 467,x0_UA 479,x0_UA 524,x0_UA 535,x0_UA 547,x0_UA 561,x0_UA 568,x0_UA 582,x0_UA 599,x0_UA 604,x0_UA 607,x0_UA 617,x0_UA 652,x0_UA 702,x0_UA 760,x0_UA 776,x0_UA 790,x0_UA 794,x0_UA 849,x0_UA 964,x0_DEN,x0_EWR,x0_IAD,x0_ORD
14.4,29,-3.3,10.7,1004.1,832.9,0.0,0.0,0.0,89,0,99,100,7.9,210,22.7,0.31,1.16,-1.4,47,-11.4,-6.3,1031.3,1014.0,0.0,0.0,0.0,64,70,0,4,13.6,191,32.4,0.17,0.3,severely_delayed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5,78,-3.9,-5.4,1014.3,833.0,0.1,0.0,0.07,100,100,89,94,15.9,38,35.6,0.1,0.13,5.3,40,-7.1,0.3,1026.4,1009.6,0.0,0.0,0.0,48,0,31,97,13.6,310,30.6,0.21,0.53,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-5.4,56,-12.8,-10.7,1025.3,839.0,0.1,0.0,0.07,100,100,100,100,12.8,52,28.4,0.13,0.18,20.9,45,8.6,16.5,1004.7,989.1,0.0,0.0,0.0,14,1,21,0,28.7,215,60.5,0.41,1.36,severely_delayed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-3.5,43,-14.3,-7.2,1028.7,842.9,0.0,0.0,0.0,53,0,86,5,7.7,349,20.9,0.21,0.27,4.4,99,4.3,1.2,999.8,983.3,0.3,0.3,0.0,100,87,99,100,12.4,292,26.3,0.03,0.01,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,21,-19.1,-1.9,1018.4,837.2,0.0,0.0,0.0,7,5,4,0,5.8,86,15.8,0.31,0.52,1.6,43,-9.5,-3.8,1022.4,1005.4,0.0,0.0,0.0,79,85,0,9,14.9,148,37.1,0.18,0.39,delayed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-8.8,57,-15.7,-14.7,1024.2,836.0,0.1,0.0,0.07,100,100,37,3,16.2,58,34.9,0.1,0.14,3.0,99,2.8,0.2,1013.4,996.6,0.8,0.5,0.21,100,94,100,23,7.6,267,19.1,0.06,0.01,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-10.7,67,-15.7,-14.6,1027.1,837.2,0.0,0.0,0.0,100,76,91,99,10.9,9,27.7,0.14,0.09,5.7,51,-3.7,1.8,1020.9,1004.2,0.0,0.0,0.0,100,86,25,99,8.7,197,21.2,0.19,0.45,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-2.7,31,-17.6,-4.9,1026.5,841.7,0.0,0.0,0.0,0,0,0,0,3.1,54,13.3,0.28,0.35,8.6,57,0.5,5.5,1012.2,995.8,0.0,0.0,0.0,100,51,100,99,7.3,261,18.4,0.15,0.48,early,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.5,25,-8.9,7.6,1015.6,840.3,0.0,0.0,0.0,1,0,0,2,9.2,211,20.5,0.42,0.96,-5.3,55,-12.9,-12.9,1002.7,985.6,0.2,0.0,0.14,100,74,99,100,28.3,140,61.9,0.09,0.19,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,25,-6.4,11.1,1005.4,833.2,0.0,0.0,0.0,0,0,0,0,4.8,333,14.4,0.45,1.12,-2.1,49,-11.4,-8.2,1018.2,1001.0,0.1,0.0,0.07,100,55,98,93,18.8,227,43.6,0.14,0.27,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.5,34,-6.5,5.9,1022.0,844.5,0.0,0.0,0.0,0,0,0,0,8.6,92,25.6,0.39,0.73,7.9,52,-1.3,3.8,1024.4,1007.8,0.0,0.0,0.0,89,0,100,98,12.6,246,30.2,0.23,0.51,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.8,18,-8.3,14.2,1014.5,842.3,0.0,0.0,0.0,15,0,0,49,2.7,247,16.2,0.48,1.47,8.3,72,3.5,6.2,1021.4,1004.8,0.1,0.1,0.0,100,47,100,99,3.9,56,15.8,0.11,0.31,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.9,44,-2.8,4.7,1012.0,836.5,0.0,0.0,0.0,89,0,99,100,11.5,20,25.6,0.25,0.65,12.8,55,4.0,11.8,1020.1,1003.8,0.0,0.0,0.0,0,0,0,0,4.6,252,17.6,0.35,0.67,early,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0,86,-3.1,-5.8,1025.6,841.9,0.4,0.0,0.28,100,89,100,95,15.6,71,31.0,0.13,0.08,19.3,47,7.8,17.8,1011.5,995.7,0.0,0.0,0.0,7,0,0,22,10.0,249,27.0,0.39,1.18,severely_delayed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.1,54,-4.5,2.9,1017.4,838.2,0.0,0.0,0.0,24,0,0,79,5.1,278,9.4,0.37,0.38,19.6,46,7.7,18.8,1013.6,997.8,0.0,0.0,0.0,37,1,23,75,6.6,139,21.6,0.41,1.24,early,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.4,57,-2.4,3.9,1016.7,838.4,0.0,0.0,0.0,0,0,0,1,7.5,287,11.9,0.36,0.39,19.6,60,11.5,18.1,1001.8,986.2,0.6,0.6,0.0,29,9,22,25,13.4,250,36.7,0.28,0.92,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.5,53,-0.7,6.1,1005.0,830.4,0.0,0.0,0.0,45,0,26,98,8.9,284,22.0,0.34,0.53,4.7,82,2.0,0.3,1011.9,995.3,0.4,0.4,0.0,100,99,99,76,18.0,164,39.2,0.07,0.15,severely_delayed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6,74,-4.6,-6.0,1021.0,838.4,0.2,0.0,0.14,100,65,99,71,18.3,74,34.9,0.12,0.15,10.4,41,-2.4,4.8,1019.4,1003.0,0.0,0.0,0.0,36,4,36,37,25.8,152,60.1,0.31,0.75,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,53,-6.6,-4.2,1022.4,841.1,0.2,0.2,0.0,67,14,91,0,27.8,85,52.9,0.22,0.33,6.3,34,-8.6,2.2,1025.3,1008.5,0.0,0.0,0.0,30,0,0,100,13.0,124,35.6,0.29,0.63,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.4,31,-9.6,-0.0,1018.5,840.4,0.0,0.0,0.0,0,0,0,0,32.2,95,59.4,0.34,0.67,7.3,45,-4.0,1.9,1017.5,1000.9,0.0,0.0,0.0,55,0,72,40,18.7,337,44.6,0.18,0.57,delayed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,28,-3.5,11.7,1012.9,840.5,0.0,0.0,0.0,0,0,0,0,16.3,139,36.4,0.49,1.23,12.0,70,6.6,8.9,1009.5,993.3,0.0,0.0,0.0,100,99,30,0,15.3,278,36.0,0.16,0.43,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.9,45,0.3,10.0,1019.7,844.4,0.0,0.0,0.0,0,0,0,0,11.1,335,29.9,0.43,0.77,8.4,66,2.4,4.6,1000.4,984.2,0.1,0.1,0.0,100,100,99,41,13.9,197,32.0,0.11,0.38,early,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.8,21,-2.1,18.5,1008.7,840.1,0.0,0.0,0.0,10,0,6,22,11.6,234,33.1,0.58,1.94,8.6,74,4.3,5.9,996.0,979.9,0.2,0.2,0.0,91,81,18,25,9.7,153,39.2,0.23,0.29,on_time,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18.8,30,0.6,17.1,1009.0,839.3,0.0,0.0,0.0,28,0,0,94,7.2,357,23.0,0.49,1.53,-0.8,52,-9.5,-7.6,1007.6,990.7,0.2,0.0,0.14,100,67,99,2,24.7,157,58.7,0.13,0.28,on_time,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21.0,15,-6.4,18.4,1003.3,835.6,0.0,0.0,0.0,25,0,0,82,8.3,275,25.6,0.55,2.11,-5.9,43,-16.4,-13.2,1016.0,998.6,0.1,0.0,0.07,100,100,100,0,27.8,143,61.2,0.13,0.22,on_time,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
